persona,script,modifier,query
us_fintech_poweruser,apple_pay_card_add_failed,confused_by_app_updates,"Trying to add my Revolut card to Apple Pay but I’m getting a verification error in Wallet, and the app UI looks different from the steps I found so I can’t even find the right place to check it. Can you point me to the current flow and what I should verify first like Apple Pay eligibility, app/iOS updates, card status, and the right phone number for codes?"
us_fintech_poweruser,apple_pay_card_add_failed,angry_after_waiting,"My Revolut card keeps failing verification in Apple Pay and I’m done waiting on this. Can you tell me exactly what to check so I can fix it now—eligibility, app/iOS updates, whether the card is active or blocked, the phone number for codes, and if I need to add it from the Revolut app instead of typing it in manually?"
us_fintech_poweruser,virtual_card_not_working,empty,"Hey, I created a Revolut virtual card for an online purchase but the merchant keeps rejecting it — can you help me figure out if I need a standard virtual card vs a single-use one, and check whether online transactions are enabled? Also wanna make sure I’m entering the billing address/card details right, since it feels like some merchants or subs just don’t play nice with these cards."
us_fintech_poweruser,virtual_card_not_working,poor_internet_connection,"My virtual card keeps getting rejected for an online purchase and the app screens keep failing on me with this spotty connection. Can you help me check if I’m using a standard virtual card vs single-use one, make sure online transactions are enabled, and confirm if the billing address/card details are right since some merchants seem to hate these cards?"
us_fintech_poweruser,virtual_card_not_working,anxious_security_fear,"My virtual card keeps getting rejected on an online purchase and I’m low-key freaking out that my money or card data is at risk. Can you help me confirm if this is a standard virtual card vs single-use one, check whether online transactions are enabled, and tell me if the billing address/card details need to match exactly because I’ve tried a couple times and it’s still failing?"
us_fintech_poweruser,virtual_card_not_working,confused_by_app_updates,"My virtual card keeps getting rejected online and the app UI looks different from the help article, so I can’t find where to check if online payments are enabled or whether this is a standard vs single-use card. Can you help me verify the billing address/card details too, and confirm if the merchant might just not support this type of virtual card?"
us_fintech_poweruser,virtual_card_not_working,angry_after_waiting,"Why is my Revolut virtual card getting rejected online right now? I need a clear fix immediately—tell me if this is a standard virtual card vs single-use thing, whether online payments are actually enabled, and if I need to match the billing address/card details exactly cuz the merchant keeps declining it."
us_fintech_poweruser,lost_stolen_card_freeze,empty,"I lost my physical Revolut card while traveling and want to freeze it ASAP in the app. Can you also help me check recent trasnactions for anything sketchy, report any fraudulent payments if needed, and confirm I can keep using my virtual cards or Apple Pay while I wait for a replacement card to the right address?"
us_fintech_poweruser,lost_stolen_card_freeze,poor_internet_connection,"Lost my physical Revolut card while traveling and I’m low-key worried someone could use it. My connection is trash so the app keeps failing, but I need to freeze the card ASAP, check recent transactions for anything sketchy, report any fraudulent payments if needed, and order a replacement to the right address while I keep using virtual cards or Apple Pay if possible."
us_fintech_poweruser,lost_stolen_card_freeze,anxious_security_fear,"I lost my physical Revolut card while traveling and I’m low-key freaking out because I think someone could use it. Can you walk me through freezing it in the app ASAP, checking recent transactions for anything sketchy, reporting any fraudulent payments if needed, and ordering a replacement to the right address if I need one? Also need to know if I can keep using my virtual cards or mobile wallet payments while I wait, just want to make sure my money is safe"
us_fintech_poweruser,lost_stolen_card_freeze,confused_by_app_updates,"I lost my physical Revolut card while traveling and I’m low-key worried someone could use it. The app UI looks different from the instructions I found, so can you tell me exactly where to freeze the card, check recent trasnactions, report anything fraudulent, and order a replacement to the right address? Also, can I keep using virtual cards or Apple Pay while I wait?"
us_fintech_poweruser,lost_stolen_card_freeze,angry_after_waiting,"I lost my physical Revolut card while traveling and I’m not waiting around any longer — I need to freeze it in the app right now, check for any sketchy trasnactions, report anything fraudulent, and get a replacement sent to the right address if needed. Also tell me if I can keep using my virtual cards or Apple Pay in the meantime, because this is a major pain point."
us_fintech_poweruser,atm_withdrawal_pending,empty,"I tried to withdraw cash at an ATM and it didn’t dispense anything, but Revolut still shows the withdrawal as pending. Is this normal and should I just wait for it to update, or do I need to report it now?"
us_fintech_poweruser,atm_withdrawal_pending,poor_internet_connection,"I tried to pull cash from an ATM and it never dispensed, but Revolut is showing the withdrawal as pending. Is that normal while the ATM operator settles or reverses it, and do I just wait for the status to update? My connection is kinda trash right now so uploads keep failing, but if needed I can send the ATM location, date, amount, and receipt."
us_fintech_poweruser,atm_withdrawal_pending,anxious_security_fear,"I tried to withdraw cash at an ATM and it didn’t dispense anything, but Revolut is showing it as pending. Is this normal or did the ATM somehow take my money/data? I’m pretty anxious here can you tell me if I should just wait for it to update, and what I need to send you if it ends up completed without cash?"
us_fintech_poweruser,atm_withdrawal_pending,confused_by_app_updates,"I tried to pull cash from an ATM but it didn’t dispense anything, and Revolut still shows the withdrawal as pending. The app UI looks different from the help article I found so I can’t find the right place to report it, can you tell me if I just need to wait for it to settle or reverse, and what info you need if it posts but I never got the cash?"
us_fintech_poweruser,atm_withdrawal_pending,angry_after_waiting,"My ATM withdrawal didn’t spit out any cash but Revolut still shows it as pending, and I’ve already been waiting forever. Can you tell me straight up if this is gonna auto-reverse once the ATM operator settles it, or do I need to do something now because this is a huge pain point?"
us_fintech_poweruser,card_refund_missing,empty,"I returned an item and the merchant says the refund was issued, but it still hasn’t shown up in my Revolut balance. Can you check if it’s tied to the original card payment and tell me how long this usually takes before I should push the merchant for proof or open a case with Revolut?"
us_fintech_poweruser,card_refund_missing,poor_internet_connection,"Got a return refund issued by the merchant but it still hasn’t shown up in my Revolut balance. I’m on shaky wifi so the app keeps failing, but can you help me check the original card trasnaction and tell me when this should land or if I need to go back to the merchant for refund confirmation?"
us_fintech_poweruser,card_refund_missing,anxious_security_fear,"I returned an item and the merchant says the refund was already issued, but it still hasn’t hit my Revolut balance and I’m getting pretty anxious about it. Can you check the original card transaction and tell me if this kind of refund can take a few days or show up linked to the payment, and when I should ask the merchant for proof vs open a case with Revolut?"
us_fintech_poweruser,card_refund_missing,confused_by_app_updates,"I returned an item and the merchant says the refund was issued, but it’s still not showing in my Revolut balance. The app UI looks different from the steps I found so I can’t find the original card payment or refund status, can you point me to where I should check it and how long this usually takes before I need to follow up with the merchant or Revolut?"
us_fintech_poweruser,card_refund_missing,angry_after_waiting,"I returned an item and the merchant says the refund was issued, but it’s still nowhere in my Revolut balance. Can you check the original card payment and tell me exactly where this refund is, because I’m tired of waiting and need a clear answer now?"
us_fintech_poweruser,chargeback_case_update,empty,"Hey, I disputed a card payment because the merchant never delivered the goods, but I haven’t gotten any update on the chargeback case. Can you explain what the dispute process looks like and what evidence you might need from me, like receipts, tracking details, chat with the merchant, or cancellation proof?"
us_fintech_poweruser,chargeback_case_update,poor_internet_connection,"I disputed a card charge because the merchant never delivered, but I still haven’t gotten any update on the chargeback case. Can you explain the dispute process and what evidence you might need from me, since my internet keeps dropping and the upload screen is failing?"
us_fintech_poweruser,chargeback_case_update,anxious_security_fear,"Hey, I disputed a card charge because the merchant never delivered, but I still haven’t gotten any update on the chargeback case and I’m kinda freaking out. Can you explain where it’s at, what evidence you might need from me like receipts, tracking, merchant emails, or cancellation proof, and whether my money/personal data is actually at risk while this is pending?"
us_fintech_poweruser,chargeback_case_update,confused_by_app_updates,"I disputed a card payment because the merchant never delivered, but the app UI looks different from the steps I found and I can’t find where to check the chargeback case status. Can you explain how the dispute process works now and what evidence you might need from me like receipts, tracking, merchant messages, or cancellation proof?"
us_fintech_poweruser,chargeback_case_update,angry_after_waiting,"I disputed a card charge because the merchant never delivered the goods, and I’ve been waiting forever with zero update. What’s the actual status of this chargeback and when do I get a final answer — do you need any proof from me like receipts, tracking, chats, or cancellation confirmation?"
us_fintech_poweruser,top_up_reverted,empty,"I topped up with my debit card, saw the balance bump for a sec, then it got reverted. Can you tell me what usually causes that on Revolut — issuer decline, auth fail, card restrictions, unsupported card type — and whether I should retry, use bank transfer, or hit up my card issuer?"
us_fintech_poweruser,top_up_reverted,poor_internet_connection,"I tried topping up with my debit card and the balance flashed up for a sec, then the deposit got reverted. My connection’s been pretty unstable too so I’m not sure if this was an auth issue, my card issuer declining it, or if the card type isn’t supported — should I retry, use a bank transfer instead, or contact my bank?"
